,HourDK,SpotPurchase,SpotSale,SpotPriceEUR,ElbasAveragePriceEUR,ElbasMaxPriceEUR,ElbasMinPriceEUR
1842,2019-06-05 19:00:00,2649.9,736.9,56.52,61.98,67.59,49.4
1843,2019-06-05 20:00:00,2788.4,844.4,49.41,47.3,51.2,39.69
1844,2019-06-05 21:00:00,2642.1,698.1,43.68,37.01,38.4,35.01
1845,2019-06-05 22:00:00,2882.2,840.7,34.57,29.17,30.3,22.14
1846,2019-06-05 23:00:00,2606.4,977.4,32.09,23.9,28.0,21.0
1847,2019-06-06 00:00:00,2188.8,934.1,28.5,13.86,24.0,5.0
1848,2019-06-06 01:00:00,1816.8,1091.5,26.5,13.16,20.0,10.0
1849,2019-06-06 02:00:00,1344.4,1205.8,24.64,16.96,24.7,10.0
1850,2019-06-06 03:00:00,1461.9,1279.7,24.03,17.89,24.5,9.99
1851,2019-06-06 04:00:00,1806.6,1344.3,24.06,16.56,30.5,6.0
1852,2019-06-06 05:00:00,1896.9,1369.5,26.22,22.64,35.55,6.14
1853,2019-06-06 06:00:00,1943.6,1338.1,32.16,12.88,30.0,4.9
1854,2019-06-06 07:00:00,2122.7,1363.9,33.43,12.53,27.0,5.52
1855,2019-06-06 08:00:00,2188.3,1323.2,33.72,21.77,35.99,15.5
1856,2019-06-06 09:00:00,2087.9,1271.0,33.5,28.15,37.1,15.5
1857,2019-06-06 10:00:00,2012.2,1249.6,33.02,22.91,39.19,7.1
1858,2019-06-06 11:00:00,1900.3,1187.1,32.54,30.64,37.1,16.0
1859,2019-06-06 12:00:00,1784.4,1230.3,31.27,28.19,35.0,16.01
1860,2019-06-06 13:00:00,1751.5,1310.8,30.98,26.35,35.99,16.01
1861,2019-06-06 14:00:00,1740.5,1442.9,30.98,26.2,31.2,21.0
1862,2019-06-06 15:00:00,1696.3,1393.4,30.92,24.88,37.0,20.1
1863,2019-06-06 16:00:00,1728.6,1250.3,30.91,26.98,32.03,22.05
1864,2019-06-06 17:00:00,2022.4,1165.2,31.87,50.2,60.0,30.0
1865,2019-06-06 18:00:00,2234.9,1047.1,32.1,64.33,90.0,54.01
1866,2019-06-06 19:00:00,2241.4,956.1,37.2,78.46,86.38,69.9
1867,2019-06-06 20:00:00,2218.3,908.2,37.2,61.2,66.0,58.0
1868,2019-06-06 21:00:00,2231.1,866.2,43.69,52.04,55.7,48.0
1869,2019-06-06 22:00:00,2233.9,807.9,41.55,34.03,41.0,20.15
1870,2019-06-06 23:00:00,2099.3,740.3,31.42,27.27,35.22,23.17
1871,2019-06-07 00:00:00,1925.4,558.0,29.82,27.77,31.5,23.01
1872,2019-06-07 01:00:00,1944.4,512.8,29.34,29.82,38.26,25.0
1873,2019-06-07 02:00:00,1994.3,542.6,29.15,28.14,35.87,25.0
1874,2019-06-07 03:00:00,2065.5,520.2,29.43,35.31,35.5,33.6
1875,2019-06-07 04:00:00,2050.3,521.0,32.09,37.39,38.9,34.49
1876,2019-06-07 05:00:00,1906.5,475.3,32.49,66.01,68.0,53.0
1877,2019-06-07 06:00:00,1840.1,440.1,57.33,96.99,99.69,72.0
1878,2019-06-07 07:00:00,2103.1,628.5,73.75,82.82,88.1,70.98
1879,2019-06-07 08:00:00,2341.1,941.1,66.98,51.71,52.0,50.8
1880,2019-06-07 09:00:00,2347.0,947.0,45.93,40.88,41.75,39.0
1881,2019-06-07 10:00:00,2374.1,974.1,37.21,41.29,43.9,39.1
1882,2019-06-07 11:00:00,2287.3,887.3,33.39,32.68,37.49,30.63
1883,2019-06-07 12:00:00,2194.2,1031.6,30.09,31.92,35.4,29.6
1884,2019-06-07 13:00:00,2125.6,1344.6,28.39,31.12,33.73,27.8
1885,2019-06-07 14:00:00,2051.3,1341.3,27.73,32.97,34.99,27.4
1886,2019-06-07 15:00:00,1976.3,1352.9,27.45,32.46,35.28,27.6
1887,2019-06-07 16:00:00,1966.0,622.0,28.66,35.04,36.0,31.9
1888,2019-06-07 17:00:00,2235.0,357.8,31.27,41.29,42.36,38.22
1889,2019-06-07 18:00:00,2129.6,330.0,39.92,41.32,41.51,40.82
1890,2019-06-07 19:00:00,2134.4,302.0,42.04,38.26,40.4,36.41
1891,2019-06-07 20:00:00,2300.0,366.4,40.07,29.31,30.44,28.02
1892,2019-06-07 21:00:00,2485.6,541.6,33.0,31.03,34.0,29.91
1893,2019-06-07 22:00:00,2072.7,728.7,30.04,25.04,27.11,21.22
1894,2019-06-07 23:00:00,1598.3,854.3,26.25,11.91,26.06,0.1
1895,2019-06-08 00:00:00,661.8,892.2,10.42,6.41,12.0,-5.0
1896,2019-06-08 01:00:00,569.9,1024.6,12.68,4.62,12.01,-5.0
1897,2019-06-08 02:00:00,530.1,1184.8,11.74,2.64,12.0,-5.0
1898,2019-06-08 03:00:00,479.6,1269.7,5.99,6.28,14.0,-5.0
1899,2019-06-08 04:00:00,468.4,1336.4,3.85,1.56,10.8,-4.9
1900,2019-06-08 05:00:00,473.7,1416.4,3.66,3.2,11.1,-2.0
1901,2019-06-08 06:00:00,484.1,1392.4,3.99,1.11,9.9,-15.0
1902,2019-06-08 07:00:00,557.1,1449.7,10.4,11.47,24.99,-14.0
1903,2019-06-08 08:00:00,585.7,1521.9,11.85,15.47,30.5,-14.0
1904,2019-06-08 09:00:00,597.8,1680.1,16.62,-7.38,11.76,-24.7
1905,2019-06-08 10:00:00,559.4,1998.8,13.76,-12.12,15.0,-32.98
1906,2019-06-08 11:00:00,585.8,2262.8,15.85,-27.36,14.97,-44.88
1907,2019-06-08 12:00:00,576.6,2534.9,13.98,-38.05,11.0,-63.92
1908,2019-06-08 13:00:00,568.9,2569.9,1.31,-39.29,10.0,-73.5
1909,2019-06-08 14:00:00,556.5,2532.5,0.09,-54.74,5.99,-79.2
1910,2019-06-08 15:00:00,547.1,2552.1,0.09,-53.05,4.87,-75.01
1911,2019-06-08 16:00:00,553.0,2542.0,0.09,-25.58,10.71,-40.9
1912,2019-06-08 17:00:00,572.9,2528.7,10.71,4.8,11.59,-14.0
1913,2019-06-08 18:00:00,574.1,2465.0,10.45,25.46,30.01,19.0
1914,2019-06-08 19:00:00,565.1,2440.4,10.23,31.48,36.1,27.0
1915,2019-06-08 20:00:00,533.3,2423.2,5.53,29.59,35.0,23.16
1916,2019-06-08 21:00:00,503.1,2489.1,0.13,29.01,35.8,24.12
1917,2019-06-08 22:00:00,505.0,2458.0,0.1,29.66,34.0,25.59
1918,2019-06-08 23:00:00,498.0,2431.0,0.08,24.91,24.91,24.91
1919,2019-06-09 00:00:00,1789.2,2736.5,4.54,2.48,4.3,1.0
1920,2019-06-09 01:00:00,1768.3,2876.6,2.42,5.94,15.9,1.1
1921,2019-06-09 02:00:00,1762.3,2925.7,1.85,1.39,2.0,0.9
1922,2019-06-09 03:00:00,1759.9,2911.6,0.83,0.67,2.5,0.0
1923,2019-06-09 04:00:00,1759.1,2870.7,0.51,1.36,2.5,0.0
1924,2019-06-09 05:00:00,1758.0,2783.9,0.86,-1.4,0.0,-3.0
1925,2019-06-09 06:00:00,1770.7,2538.1,1.92,2.5,2.5,2.5
1926,2019-06-09 07:00:00,1799.6,2536.6,2.9,9.27,11.0,6.0
1927,2019-06-09 08:00:00,1826.8,2278.8,11.0,7.84,8.0,7.8
1928,2019-06-09 09:00:00,1770.4,2326.1,10.47,5.36,8.0,2.7
1929,2019-06-09 10:00:00,1789.0,2373.0,5.28,1.44,1.52,1.0
1930,2019-06-09 11:00:00,1614.7,2198.7,12.26,1.81,2.01,1.6
1931,2019-06-09 12:00:00,1761.8,2288.3,14.96,4.13,12.33,-2.65
1932,2019-06-09 13:00:00,1453.5,2037.5,13.58,10.34,12.95,7.06
1933,2019-06-09 14:00:00,1258.4,1714.4,14.93,15.03,22.01,9.0
1934,2019-06-09 15:00:00,1563.4,1419.4,17.94,28.61,35.0,14.3
1935,2019-06-09 16:00:00,1831.0,1087.0,24.68,35.39,37.35,25.55
1936,2019-06-09 17:00:00,1957.3,613.3,31.9,42.93,46.5,36.13
1937,2019-06-09 18:00:00,2500.4,625.7,44.38,44.63,50.5,39.51
1938,2019-06-09 19:00:00,2550.7,606.7,48.77,42.06,52.0,38.1
1939,2019-06-09 20:00:00,2458.5,514.5,50.53,38.54,40.79,32.51
1940,2019-06-09 21:00:00,2369.4,425.4,47.15,37.31,42.34,34.0
1941,2019-06-09 22:00:00,2247.0,303.0,41.12,35.0,37.5,32.03
1942,2019-06-09 23:00:00,2178.8,234.8,35.6,29.68,37.7,26.52
1943,2019-06-10 00:00:00,1988.3,186.9,33.32,25.23,26.1,24.42
1944,2019-06-10 01:00:00,1386.4,171.9,28.84,28.56,32.99,24.99
1945,2019-06-10 02:00:00,1231.7,159.5,27.78,30.89,32.11,29.8
1946,2019-06-10 03:00:00,1218.8,208.1,27.0,29.44,30.1,28.86
1947,2019-06-10 04:00:00,1301.2,134.9,27.01,24.21,30.81,16.0
1948,2019-06-10 05:00:00,1328.4,172.9,25.83,26.98,31.0,20.1
1949,2019-06-10 06:00:00,1397.0,196.4,26.84,25.23,29.4,23.0
1950,2019-06-10 07:00:00,1781.0,256.7,30.03,32.15,35.32,27.7
1951,2019-06-10 08:00:00,2301.2,357.2,33.54,30.46,32.2,28.88
1952,2019-06-10 09:00:00,1801.5,455.3,30.92,32.47,33.52,28.48
1953,2019-06-10 10:00:00,1593.0,846.8,30.06,30.77,32.2,27.5
1954,2019-06-10 11:00:00,1493.0,813.0,29.55,27.31,29.12,25.0
1955,2019-06-10 12:00:00,1352.6,804.5,28.69,23.51,27.15,20.0
1956,2019-06-10 13:00:00,1248.4,1300.4,27.13,24.74,26.5,22.0
1957,2019-06-10 14:00:00,1191.4,948.1,27.3,27.37,29.89,24.01
1958,2019-06-10 15:00:00,1432.3,1028.1,27.45,29.91,33.0,26.0
1959,2019-06-10 16:00:00,2018.2,1069.2,28.08,35.93,37.2,35.72
1960,2019-06-10 17:00:00,2568.3,1016.3,30.92,37.52,41.1,33.01
1961,2019-06-10 18:00:00,2691.8,858.7,36.48,34.9,38.98,27.1
1962,2019-06-10 19:00:00,2654.0,874.3,39.04,40.25,42.55,36.25
1963,2019-06-10 20:00:00,2598.5,904.1,39.85,33.99,34.0,33.99
1964,2019-06-10 21:00:00,2452.7,911.8,34.5,29.67,37.03,26.25
1965,2019-06-10 22:00:00,2343.0,1020.8,33.57,25.38,26.97,24.21
1966,2019-06-10 23:00:00,2199.3,1062.5,31.68,26.73,31.0,22.0
1967,2019-06-11 00:00:00,1901.0,1191.2,28.73,29.58,32.3,27.09
1968,2019-06-11 01:00:00,1828.6,1248.0,28.27,27.48,33.0,21.0
1969,2019-06-11 02:00:00,1813.1,1199.2,27.37,29.7,36.5,24.5
1970,2019-06-11 03:00:00,1804.8,1259.7,26.27,23.02,28.1,12.0
1971,2019-06-11 04:00:00,1825.8,1320.1,25.68,21.61,27.27,15.0
1972,2019-06-11 05:00:00,1913.5,1298.8,11.61,46.05,49.0,36.11
1973,2019-06-11 06:00:00,2236.5,1233.6,42.06,55.08,61.0,40.0
1974,2019-06-11 07:00:00,2516.8,1158.8,46.25,60.05,69.09,45.0
1975,2019-06-11 08:00:00,2666.8,1276.1,51.58,53.86,60.94,39.0
1976,2019-06-11 09:00:00,2611.4,1241.9,48.83,45.87,52.9,35.0
1977,2019-06-11 10:00:00,2508.4,1218.1,34.33,38.72,48.9,37.3
1978,2019-06-11 11:00:00,2341.7,1233.7,33.78,39.26,46.3,37.0
1979,2019-06-11 12:00:00,2208.8,1233.1,33.5,39.83,46.05,36.8
1980,2019-06-11 13:00:00,2191.5,1221.5,33.33,38.94,41.03,36.8
1981,2019-06-11 14:00:00,2175.4,1182.1,33.37,36.54,40.6,31.52
1982,2019-06-11 15:00:00,2113.8,1168.4,32.76,39.19,46.45,34.0
1983,2019-06-11 16:00:00,2162.6,1190.4,32.77,46.41,54.0,33.0
1984,2019-06-11 17:00:00,2372.1,1145.2,33.06,60.93,72.3,55.59
1985,2019-06-11 18:00:00,2493.2,1081.5,59.38,58.92,67.43,54.42
1986,2019-06-11 19:00:00,2469.1,1088.1,56.1,54.04,57.0,49.31
1987,2019-06-11 20:00:00,2439.9,1056.6,50.08,50.71,52.2,49.48
1988,2019-06-11 21:00:00,2371.8,934.6,46.16,48.05,49.0,44.5
1989,2019-06-11 22:00:00,2332.8,801.5,33.19,31.65,41.5,22.68
1990,2019-06-11 23:00:00,2187.7,770.3,32.09,35.92,37.9,35.4
1991,2019-06-12 00:00:00,2121.4,615.2,32.91,31.64,34.12,29.16
1992,2019-06-12 01:00:00,2089.6,625.1,31.93,30.62,31.87,28.01
1993,2019-06-12 02:00:00,2081.0,630.5,31.31,26.57,29.0,23.0
1994,2019-06-12 03:00:00,2076.5,682.5,30.95,26.58,29.0,23.0
1995,2019-06-12 04:00:00,2085.5,669.9,30.28,28.66,29.37,27.74
1996,2019-06-12 05:00:00,2153.2,689.1,27.99,48.94,52.6,43.5
1997,2019-06-12 06:00:00,2586.4,702.7,47.82,56.99,58.0,55.51
1998,2019-06-12 07:00:00,2665.9,721.9,56.51,62.96,64.0,61.6
1999,2019-06-12 08:00:00,2749.4,805.4,62.61,63.53,69.0,54.0
2000,2019-06-12 09:00:00,2828.9,884.9,57.49,57.76,58.99,52.18
2001,2019-06-12 10:00:00,2804.5,860.5,51.91,55.5,58.01,50.9
2002,2019-06-12 11:00:00,2753.5,963.5,50.54,44.04,46.0,40.98
2003,2019-06-12 12:00:00,2679.1,913.7,45.98,57.99,110.0,38.2
2004,2019-06-12 13:00:00,2677.3,883.2,42.91,43.03,48.48,35.1
2005,2019-06-12 14:00:00,2642.2,876.0,39.05,38.54,49.0,30.1
2006,2019-06-12 15:00:00,2576.5,826.9,33.0,43.06,57.0,31.79
2007,2019-06-12 16:00:00,2601.3,832.2,35.34,48.26,67.61,37.5
2008,2019-06-12 17:00:00,2815.9,871.9,42.14,54.93,66.1,42.1
2009,2019-06-12 18:00:00,2700.1,756.1,48.5,56.5,64.5,46.01
2010,2019-06-12 19:00:00,2635.4,697.0,51.44,55.94,63.52,40.3
2011,2019-06-12 20:00:00,2661.2,717.2,50.56,44.79,58.01,38.69
2012,2019-06-12 21:00:00,2656.4,712.4,47.7,43.43,46.3,40.73
2013,2019-06-12 22:00:00,2660.1,747.6,44.64,37.75,39.5,32.7
2014,2019-06-12 23:00:00,2516.3,694.7,38.7,10.5,23.0,-2.0
2015,2019-06-13 00:00:00,2075.5,1321.5,1.75,19.31,23.9,9.0
2016,2019-06-13 01:00:00,1898.4,1402.4,10.01,19.87,25.0,10.5
2017,2019-06-13 02:00:00,1847.3,1398.5,15.65,24.18,28.99,12.13
2018,2019-06-13 03:00:00,1868.3,1373.2,24.02,18.7,22.5,9.02
2019,2019-06-13 04:00:00,1894.4,1133.1,22.7,26.56,30.0,21.0
2020,2019-06-13 05:00:00,2073.9,1041.0,24.09,37.83,40.0,35.0
2021,2019-06-13 06:00:00,2586.3,941.5,37.45,44.3,51.8,41.22
2022,2019-06-13 07:00:00,2723.5,893.0,48.01,49.74,50.54,48.0
2023,2019-06-13 08:00:00,2537.1,867.9,44.49,40.08,41.94,38.91
2024,2019-06-13 09:00:00,2536.9,858.0,36.42,32.8,36.37,31.5
2025,2019-06-13 10:00:00,1824.8,863.4,32.9,33.76,36.34,30.01
2026,2019-06-13 11:00:00,1586.5,1444.6,30.18,33.54,34.95,27.01
2027,2019-06-13 12:00:00,1368.4,1826.5,28.42,31.41,32.82,27.12
2028,2019-06-13 13:00:00,1174.8,2232.9,28.66,30.64,32.49,29.51
2029,2019-06-13 14:00:00,982.0,1440.1,28.85,32.6,35.0,29.72
2030,2019-06-13 15:00:00,1098.6,956.7,30.03,34.29,95.0,30.48
2031,2019-06-13 16:00:00,2082.9,911.0,31.11,37.88,40.0,35.0
2032,2019-06-13 17:00:00,2614.2,866.4,33.68,48.93,51.0,43.75
2033,2019-06-13 18:00:00,2580.6,771.8,50.09,60.26,64.2,57.0
2034,2019-06-13 19:00:00,2540.4,667.7,64.24,71.94,75.0,69.76
2035,2019-06-13 20:00:00,2550.3,606.3,76.5,57.55,62.0,48.65
2036,2019-06-13 21:00:00,2514.2,570.2,62.61,43.11,47.1,42.0
2037,2019-06-13 22:00:00,2487.3,543.3,47.56,34.21,41.0,32.6
2038,2019-06-13 23:00:00,2542.6,598.6,41.03,28.87,28.87,28.87
2039,2019-06-14 00:00:00,2313.8,802.5,29.42,29.87,34.17,25.25
2040,2019-06-14 01:00:00,2164.8,841.8,28.82,27.93,29.0,26.16
2041,2019-06-14 02:00:00,2133.6,910.7,27.32,28.46,31.99,24.87
2042,2019-06-14 03:00:00,2109.8,917.4,27.08,28.24,30.1,23.24
2043,2019-06-14 04:00:00,2140.5,933.6,27.09,31.72,33.1,28.61
2044,2019-06-14 05:00:00,2275.2,950.3,28.61,42.1,42.48,41.77
2045,2019-06-14 06:00:00,2724.1,780.1,40.25,47.67,48.0,47.4
2046,2019-06-14 07:00:00,2651.6,707.6,52.94,50.34,59.6,44.9
2047,2019-06-14 08:00:00,2561.6,660.2,59.61,42.8,49.0,42.0
2048,2019-06-14 09:00:00,2519.3,612.8,49.04,39.87,42.9,38.99
2049,2019-06-14 10:00:00,2495.1,568.2,42.91,41.22,43.1,37.8
2050,2019-06-14 11:00:00,2501.8,557.8,41.01,36.94,38.8,35.02
2051,2019-06-14 12:00:00,2535.6,591.6,34.9,35.9,38.4,34.2
2052,2019-06-14 13:00:00,2473.1,529.1,33.02,36.04,36.89,34.24
2053,2019-06-14 14:00:00,2560.3,616.3,33.28,37.64,41.39,35.72
2054,2019-06-14 15:00:00,2542.8,598.8,34.06,39.59,43.49,34.9
2055,2019-06-14 16:00:00,2370.8,426.8,36.34,50.86,56.94,41.48
2056,2019-06-14 17:00:00,2438.3,494.3,49.02,59.93,65.1,46.4
2057,2019-06-14 18:00:00,2344.5,400.5,58.28,62.22,66.61,58.12
2058,2019-06-14 19:00:00,2308.3,364.3,64.69,58.97,64.7,54.24
2059,2019-06-14 20:00:00,2271.4,327.4,58.94,55.11,57.1,39.18
2060,2019-06-14 21:00:00,2243.2,299.2,50.45,42.83,43.5,37.4
2061,2019-06-14 22:00:00,2229.5,285.5,43.54,33.95,37.9,30.0
2062,2019-06-14 23:00:00,2397.1,313.0,37.94,29.02,29.4,29.0
2063,2019-06-15 00:00:00,2191.6,489.7,28.13,28.89,30.02,27.5
2064,2019-06-15 01:00:00,2071.3,523.6,29.14,25.48,32.02,24.5
2065,2019-06-15 02:00:00,1976.2,655.1,28.29,29.89,34.0,22.2
2066,2019-06-15 03:00:00,1931.2,728.2,27.36,23.35,27.0,20.01
2067,2019-06-15 04:00:00,1730.0,784.6,26.6,24.22,27.01,20.0
2068,2019-06-15 05:00:00,1857.1,851.5,25.14,26.08,28.0,22.0
2069,2019-06-15 06:00:00,1951.4,855.3,25.83,28.39,32.5,25.0
2070,2019-06-15 07:00:00,2163.6,819.2,27.91,28.03,30.7,26.0
2071,2019-06-15 08:00:00,2291.3,820.6,28.93,29.23,31.0,25.99
2072,2019-06-15 09:00:00,2306.8,843.4,29.56,26.49,29.4,24.97
2073,2019-06-15 10:00:00,1958.3,825.7,30.13,24.48,26.5,20.95
2074,2019-06-15 11:00:00,1204.1,940.7,27.47,22.86,26.99,19.6
2075,2019-06-15 12:00:00,662.3,998.9,25.38,23.4,29.0,17.89
2076,2019-06-15 13:00:00,760.6,1070.7,24.93,21.9,25.0,17.1
2077,2019-06-15 14:00:00,1019.3,1214.7,23.54,22.26,25.0,18.7
2078,2019-06-15 15:00:00,1482.5,1309.8,23.64,23.48,25.5,18.5
2079,2019-06-15 16:00:00,1784.6,1295.4,24.32,22.31,27.51,20.29
2080,2019-06-15 17:00:00,1995.7,1132.3,28.27,28.04,29.6,27.01
2081,2019-06-15 18:00:00,2276.3,993.1,29.62,29.0,34.0,26.0
2082,2019-06-15 19:00:00,2346.1,949.9,29.72,29.45,33.5,25.5
2083,2019-06-15 20:00:00,2363.9,940.5,29.63,27.39,34.49,24.8
2084,2019-06-15 21:00:00,2398.2,951.9,29.4,29.46,36.45,25.5
2085,2019-06-15 22:00:00,2392.6,964.7,29.57,32.2,32.67,31.53
2086,2019-06-15 23:00:00,2340.4,985.5,29.23,25.33,28.55,22.01
2087,2019-06-16 00:00:00,2037.2,1125.0,21.86,26.05,29.01,24.0
2088,2019-06-16 01:00:00,1808.3,1060.1,27.52,23.16,26.79,23.0
2089,2019-06-16 02:00:00,1426.4,970.5,26.05,22.52,27.28,22.0
2090,2019-06-16 03:00:00,1439.3,917.4,25.39,22.95,27.22,22.0
2091,2019-06-16 04:00:00,1469.0,894.1,25.07,19.67,20.0,16.0
2092,2019-06-16 05:00:00,1336.7,887.2,23.88,19.91,20.0,19.64
2093,2019-06-16 06:00:00,1207.8,828.6,23.89,25.93,26.3,25.5
2094,2019-06-16 07:00:00,1268.4,843.2,26.93,28.15,29.0,27.35
2095,2019-06-16 08:00:00,1162.0,826.7,28.35,28.49,30.84,27.31
2096,2019-06-16 09:00:00,1048.4,969.0,28.04,27.44,27.44,27.44
2097,2019-06-16 10:00:00,959.3,1155.3,27.44,28.49,30.0,26.98
2098,2019-06-16 11:00:00,950.6,870.9,27.98,27.06,27.6,26.24
2099,2019-06-16 12:00:00,791.0,841.9,27.17,29.11,29.95,24.99
2100,2019-06-16 13:00:00,572.4,812.9,23.92,27.27,30.31,25.15
2101,2019-06-16 14:00:00,567.0,1150.7,23.1,27.61,31.5,24.65
2102,2019-06-16 15:00:00,820.6,707.5,24.65,27.55,29.3,23.2
2103,2019-06-16 16:00:00,1259.5,643.2,25.78,30.37,34.03,24.0
2104,2019-06-16 17:00:00,1790.1,573.8,30.71,38.5,41.0,33.55
2105,2019-06-16 18:00:00,2355.7,539.4,38.2,42.02,44.54,37.2
2106,2019-06-16 19:00:00,2471.9,527.9,44.84,42.86,49.0,41.0
2107,2019-06-16 20:00:00,2401.0,457.0,47.95,45.25,51.94,40.95
2108,2019-06-16 21:00:00,2295.8,351.8,51.6,46.91,49.79,43.89
2109,2019-06-16 22:00:00,2233.6,289.6,48.05,38.0,38.0,38.0
2110,2019-06-16 23:00:00,2335.8,391.8,40.91,35.39,37.99,33.78
2111,2019-06-17 00:00:00,2452.9,508.9,33.06,33.07,33.5,31.0
2112,2019-06-17 01:00:00,2474.1,530.1,30.28,30.12,32.4,24.5
2113,2019-06-17 02:00:00,2486.7,616.2,29.96,23.16,29.89,11.04
2114,2019-06-17 03:00:00,2190.3,682.8,29.48,26.61,29.4,23.5
2115,2019-06-17 04:00:00,2505.3,737.3,29.28,30.98,33.04,28.0
2116,2019-06-17 05:00:00,2584.4,713.8,30.95,46.1,48.0,43.0
2117,2019-06-17 06:00:00,2672.3,728.3,45.79,47.65,50.5,45.01
2118,2019-06-17 07:00:00,2347.0,572.8,50.8,43.85,44.8,42.99
2119,2019-06-17 08:00:00,2373.8,779.8,49.02,37.78,38.99,34.9
2120,2019-06-17 09:00:00,2278.4,923.3,39.19,32.45,33.34,30.0
2121,2019-06-17 10:00:00,2254.0,889.0,34.64,32.66,34.56,30.4
2122,2019-06-17 11:00:00,2088.5,1011.6,32.62,31.99,34.5,29.85
2123,2019-06-17 12:00:00,1985.3,1044.4,32.9,30.92,32.42,29.9
2124,2019-06-17 13:00:00,1947.8,1023.6,32.42,28.63,32.64,25.0
2125,2019-06-17 14:00:00,1941.2,921.7,32.64,32.54,35.55,30.0
2126,2019-06-17 15:00:00,1905.0,839.5,31.66,31.15,34.0,29.0
2127,2019-06-17 16:00:00,1984.6,756.5,31.09,41.66,46.45,36.51
2128,2019-06-17 17:00:00,2247.5,672.6,44.97,50.9,56.15,44.67
2129,2019-06-17 18:00:00,2417.1,725.2,57.06,57.9,66.56,49.32
2130,2019-06-17 19:00:00,2438.2,650.3,70.1,55.49,66.91,44.82
2131,2019-06-17 20:00:00,2392.4,564.5,69.52,51.4,55.87,46.14
2132,2019-06-17 21:00:00,2400.5,618.3,58.24,42.46,42.61,42.1
2133,2019-06-17 22:00:00,2320.7,548.3,45.53,31.1,31.1,31.1
2134,2019-06-17 23:00:00,2086.1,552.9,31.14,0.0,0.0,0.0
2135,2019-06-18 00:00:00,1733.0,471.6,17.77,18.78,23.0,16.01
2136,2019-06-18 01:00:00,1607.7,586.7,30.23,17.71,23.0,14.0
2137,2019-06-18 02:00:00,1546.1,676.8,29.88,16.4,22.0,11.0
2138,2019-06-18 03:00:00,1543.0,703.1,29.77,13.4,27.0,10.0
2139,2019-06-18 04:00:00,1577.5,721.4,29.62,14.96,16.1,13.0
2140,2019-06-18 05:00:00,1707.0,657.5,22.06,22.61,30.0,17.8
2141,2019-06-18 06:00:00,2121.6,660.8,39.68,48.12,51.88,42.7
2142,2019-06-18 07:00:00,2506.5,724.9,51.74,45.21,45.95,44.1
2143,2019-06-18 08:00:00,2658.8,784.9,49.75,40.52,42.73,39.69
2144,2019-06-18 09:00:00,2675.1,764.1,43.74,38.63,40.2,35.1
2145,2019-06-18 10:00:00,2472.2,528.2,39.92,36.32,40.7,35.01
2146,2019-06-18 11:00:00,2482.4,538.4,38.9,33.55,34.8,31.5
2147,2019-06-18 12:00:00,2515.2,586.3,37.12,31.38,35.5,30.1
2148,2019-06-18 13:00:00,2510.2,600.6,36.1,34.01,35.9,32.69
2149,2019-06-18 14:00:00,2482.6,598.5,36.06,33.33,33.6,32.21
2150,2019-06-18 15:00:00,2409.9,603.6,38.37,35.97,37.82,33.99
2151,2019-06-18 16:00:00,2438.1,788.3,42.92,40.45,48.0,38.32
2152,2019-06-18 17:00:00,2576.2,669.2,47.74,50.07,53.99,45.5
2153,2019-06-18 18:00:00,2431.1,623.7,51.96,62.49,68.3,58.01
2154,2019-06-18 19:00:00,2468.0,553.9,66.16,66.15,91.25,59.51
2155,2019-06-18 20:00:00,2453.0,509.0,67.12,80.1,88.45,58.89
2156,2019-06-18 21:00:00,2402.6,458.6,53.2,61.73,68.47,57.99
2157,2019-06-18 22:00:00,2392.4,448.4,47.06,39.88,42.96,35.0
2158,2019-06-18 23:00:00,2142.2,198.2,37.08,27.79,34.7,20.0
2159,2019-06-19 00:00:00,2075.9,174.0,34.12,19.64,31.2,15.6
2160,2019-06-19 01:00:00,2002.2,169.2,31.15,22.38,30.8,20.0
2161,2019-06-19 02:00:00,1976.0,171.4,30.85,20.88,27.0,19.0
2162,2019-06-19 03:00:00,1966.2,174.9,30.86,18.94,25.5,17.0
2163,2019-06-19 04:00:00,1979.0,179.8,30.93,33.94,35.31,30.96
2164,2019-06-19 05:00:00,2050.3,196.8,33.28,41.13,44.04,35.1
2165,2019-06-19 06:00:00,2092.1,148.1,43.07,56.83,60.0,54.0
2166,2019-06-19 07:00:00,2223.1,862.7,54.43,63.16,65.0,60.2
2167,2019-06-19 08:00:00,2343.8,943.8,58.64,49.41,55.0,48.79
2168,2019-06-19 09:00:00,2322.0,908.3,49.28,46.4,55.0,43.48
2169,2019-06-19 10:00:00,2341.9,929.5,42.98,41.81,43.9,40.2
2170,2019-06-19 11:00:00,2216.6,816.6,40.81,39.79,41.2,36.0
2171,2019-06-19 12:00:00,2113.6,713.6,37.01,38.41,41.0,34.65
2172,2019-06-19 13:00:00,2062.5,662.5,36.93,38.66,40.0,36.6
2173,2019-06-19 14:00:00,1994.9,594.9,36.29,38.79,40.0,36.6
2174,2019-06-19 15:00:00,1904.8,538.8,36.09,40.2,43.8,37.61
2175,2019-06-19 16:00:00,1908.8,554.7,34.91,50.27,63.5,42.82
2176,2019-06-19 17:00:00,2122.1,722.1,42.91,54.4,70.3,49.53
2177,2019-06-19 18:00:00,2152.4,752.4,49.94,66.63,75.1,54.38
2178,2019-06-19 19:00:00,2080.6,717.4,53.17,57.43,79.6,52.0
